"","uid","itemNo","valence","chosen_attr_type","internal_node_id","rt","trial_type","nTimeouts","time_elapsed","chosen_attr","timedout","trial_index","response","stimulus","taskNo","trialNo","condition","totalTimeJsPsych","intStartTime","intEndTime","nTrials","ID","interpersonal","category","subcategory","event","internalChosen","globalChosen","internalGlobalChosen","internalSpecificChosen","externalGlobalChosen","externalSpecificChosen"
"2427","subCA2_38",29,"positive","internal_global","0.0-20.0-0.4-0.4",1694,"html-button-response-ca",0,2262709,"I'm a fun person to be around",FALSE,196,3,"A colleague tells you they like your company",1,4,"control",2400424,1880206,2183319.40000001,64,38,"yes","colleagues","personal qualities","A colleague tells you they like your company",1,1,1,0,0,0
"2428","subCA2_38",31,"positive","internal_global","0.0-20.0-0.5-0.5",1929,"html-button-response-ca",0,2266151,"People I care about look up to me",FALSE,197,2,"Someone you are close to tells you that they admire you",1,5,"control",2400424,1880206,2183319.40000001,64,38,"yes","close relationship","personal qualities","Someone you are close to tells you that they admire you",1,1,1,0,0,0
"2429","subCA2_38",35,"positive","internal_global","0.0-20.0-0.6-0.6",1570,"html-button-response-ca",0,2269236,"I'm quick-witted",FALSE,198,0,"You complete today's crossword easily",1,6,"control",2400424,1880206,2183319.40000001,64,38,"no","general performance (academic)","non-social","You complete today's crossword easily",1,1,1,0,0,0
"2430","subCA2_38",37,"negative","external_specific","0.0-20.0-0.7-0.7",5620,"html-button-response-ca",0,2276371,"This problem was too complicated to work out without writing everything out",FALSE,199,1,"You struggle to work out what everyone needs to pay when booking a work activity",1,7,"control",2400424,1880206,2183319.40000001,64,38,"no","formal assessment (academic)","semi-social","You struggle to work out what everyone needs to pay when booking a work activity",0,0,0,0,0,1
"2431","subCA2_38",44,"negative","external_specific","0.0-20.0-0.8-0.8",3202,"html-button-response-ca",0,2281089,"My colleagues probably thought I was too busy at the time",FALSE,200,1,"You discover that you haven't been invited to an after-work social event",1,8,"control",2400424,1880206,2183319.40000001,64,38,"yes","colleagues","reaching out","You discover that you haven't been invited to an after-work social event",0,0,0,0,0,1
"2432","subCA2_38",45,"negative","external_specific","0.0-20.0-0.9-0.9",3126,"html-button-response-ca",0,2285731,"On this occasion, people may have been preocuppied with something else (e.g., their own presentations)",FALSE,201,3,"You present your work to the rest of your evening class but it doesn't receive much positive feedback",1,9,"control",2400424,1880206,2183319.40000001,64,38,"yes","contemporaries (not known well)","feedback/responsibility","You present your work to the rest of your evening class but it doesn't receive much positive feedback",0,0,0,0,0,1
"2433","subCA2_39",0,"negative","internal_global","0.0-2.0-0.0-0.0",11865,"html-button-response-ca",0,147162,"Deep down, my friends don't really like me",FALSE,3,3,"You find out that someone you consider a friend has talked about you negatively behind your back",0,0,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"yes","friends","personal qualities","You find out that someone you consider a friend has talked about you negatively behind your back",1,1,1,0,0,0
"2434","subCA2_39",1,"positive","external_global","0.0-2.0-0.1-0.1",30641,"html-button-response-ca",0,179318,"People at work generally reach out from time to time",FALSE,4,1,"Someone from work invites you out for a cup of coffee",0,1,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"yes","colleagues","reaching out","Someone from work invites you out for a cup of coffee",0,1,0,0,1,0
"2435","subCA2_39",18,"negative","internal_specific","0.0-2.0-0.10-0.10",38347,"html-button-response-ca",0,361100,"I probably dedicated too much time to unimportant tasks this week",FALSE,13,2,"You didn't get the amount of work done you needed to",0,10,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"no","general performance (job)","non-social","You didn't get the amount of work done you needed to",1,0,0,1,0,0
"2436","subCA2_39",22,"negative","external_global","0.0-2.0-0.11-0.11",15413,"html-button-response-ca",0,378020,"People don't always remember to include everyone they mean to invite to something",FALSE,14,2,"You walk past a cafe close to work and see your some of your colleagues are meeting for lunch without you",0,11,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"yes","colleagues","reaching out","You walk past a cafe close to work and see your some of your colleagues are meeting for lunch without you",0,1,0,0,1,0
"2437","subCA2_39",24,"positive","external_specific","0.0-2.0-0.12-0.12",10593,"html-button-response-ca",0,390119,"This particular friend happens to have a similar sense of humour to me",FALSE,15,3,"A friend tells you you make them laugh",0,12,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"yes","friends","personal qualities","A friend tells you you make them laugh",0,0,0,0,0,1
"2438","subCA2_39",32,"positive","internal_specific","0.0-2.0-0.13-0.13",11444,"html-button-response-ca",0,403075,"Recently, I have been making an effort to talk with this particular friend",FALSE,16,1,"A friend tells you speaking with you always makes them feel better",0,13,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"yes","friends","personal qualities","A friend tells you speaking with you always makes them feel better",1,0,0,1,0,0
"2439","subCA2_39",39,"positive","internal_specific","0.0-2.0-0.14-0.14",11536,"html-button-response-ca",0,416120,"Recently, I've been performing well in my job",FALSE,17,1,"You find out that you have been put forward for a leadership position at work",0,14,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"no","formal assessment (job)","non-social","You find out that you have been put forward for a leadership position at work",1,0,0,1,0,0
"2440","subCA2_39",41,"negative","external_global","0.0-2.0-0.15-0.15",9028,"html-button-response-ca",0,426661,"Application systems are generally complicated and things can get lost",FALSE,18,3,"You submitted an application to join a local community forum but haven't heard anything back",0,15,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"no","general functioning (everyday life: easier task)","getting along (semi-social)","You submited an application to join a local community forum but haven't heard anything back",0,1,0,0,1,0
"2441","subCA2_39",43,"positive","internal_specific","0.0-2.0-0.16-0.16",21233,"html-button-response-ca",0,494249,"Recently, I have made an effort to be there for this particular friend",FALSE,20,1,"Someone you are close to has sent you a card thanking you for being there for them during a difficult time",0,16,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"yes","close relationship","reaching out","Someone you are close to has sent you a card thanking you for being there for them during a difficult time",1,0,0,1,0,0
"2442","subCA2_39",54,"positive","external_global","0.0-2.0-0.17-0.17",9121,"html-button-response-ca",0,504878,"Some people are just nice and like to give positive feedback",FALSE,21,0,"You find out someone has contacted your employer to praise work you did for them",0,17,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"no","general performance (job)","semi-social","You find out someone has contacted your employer to praise work you did for them",0,1,0,0,1,0
"2443","subCA2_39",62,"positive","internal_specific","0.0-2.0-0.18-0.18",7749,"html-button-response-ca",0,514137,"I've been making a particular effort recently to spend time learning new things",FALSE,22,3,"You successfully practice saying some phrases of a new language you are trying to learn",0,18,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"no","general functioning (everyday life: harder task)","life activities","You practice saying some phrases of a new language you are trying to learn",1,0,0,1,0,0
"2444","subCA2_39",68,"positive","internal_global","0.0-2.0-0.19-0.19",9455,"html-button-response-ca",0,525102,"I'm a trustworthy person",FALSE,23,1,"Someone you are close to tells you they trust you",0,19,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"yes","close relationship","personal qualities","Someone you are close to tells you they trust you",1,1,1,0,0,0
"2445","subCA2_39",2,"negative","internal_global","0.0-2.0-0.2-0.2",16577,"html-button-response-ca",0,197402,"I'm never a priority for my friends",FALSE,5,1,"You message your friend to ask for advice but they don't reply",0,2,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"yes","friends","reaching out","You message your friend to ask for advice but they don't reply",1,1,1,0,0,0
"2446","subCA2_39",72,"negative","external_global","0.0-2.0-0.20-0.20",14591,"html-button-response-ca",0,541205,"People are often not interested in what other people have to say at meetings",FALSE,24,3,"You speak during a community meeting but feel like people aren't interested in what you have to say",0,20,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"yes","contemporaries (not known well)","feedback/responsibility","You speak during a community meeting but feel like people aren't interested in what you have to say",0,1,0,0,1,0
"2447","subCA2_39",74,"negative","internal_specific","0.0-2.0-0.21-0.21",11188,"html-button-response-ca",0,553907,"On this occasion, I wasn't paying enough attention",FALSE,25,1,"You washed your clothes on the wrong setting and the colours have run",0,21,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"no","general functioning (everyday life: easier task)","self-care","You washed your clothes on the wrong setting and the colours have run",1,0,0,1,0,0
"2448","subCA2_39",79,"negative","external_specific","0.0-2.0-0.22-0.22",10421,"html-button-response-ca",0,565835,"My friend was probably busy that day thinking about something else",FALSE,26,0,"You see a very close friend and wave at them but they don't wave back",0,22,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"yes","close relationship","reaching out","You see a very close friend and wave at them but they don't wave back",0,0,0,0,0,1
"2449","subCA2_39",93,"positive","external_specific","0.0-2.0-0.23-0.23",14341,"html-button-response-ca",0,581691,"This particular colleague is probably looking to ask me a favour soon",FALSE,27,3,"A colleague comments on the high quality of your recent work",0,23,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"no","general performance (job)","semi-social","A colleague comments on the high quality of your recent work",0,0,0,0,0,1
"2450","subCA2_39",99,"negative","internal_global","0.0-2.0-0.24-0.24",8888,"html-button-response-ca",0,592087,"People don't want to be represented by someone like me",FALSE,28,0,"You want to be nominated for a role in your local community group but no one suggests you",0,24,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"yes","contemporaries (not known well)","feedback/responsibility","You want to be nominated for a role in your local community group but no one suggests you",1,1,1,0,0,0
"2451","subCA2_39",101,"positive","external_global","0.0-2.0-0.25-0.25",10780,"html-button-response-ca",0,604379,"Colleagues generally try and include everyone in team events",FALSE,29,0,"Someone from work tells you they would like to be on your team for a work social event",0,25,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"yes","colleagues","reaching out","Someone from work tells you they would like to be on your team for a work social event",0,1,0,0,1,0
"2452","subCA2_39",104,"positive","external_global","0.0-2.0-0.26-0.26",12640,"html-button-response-ca",0,618528,"It's not uncommon for people to do nice things for their friends",FALSE,30,1,"Someone you care about takes time out of their busy day to check in on you ",0,26,"psychoed",2524337,1797880.7,2179456.59999999,64,39,"yes","close relationship","reaching out","Someone you care about takes time out of their busy day to check in on you",0,1,0,0,1,0
