"","uid","choice","trialReward1","trialEffortPropMax2","trialNo","trialEffort2","trialEffort1","trialEffortPropMax1","trialEndTime","pressCount","coinsRunningTotal","trialSuccess","effortTimeLimit","choiceRT","trialReward2","pressTimes","trialStartTime","condition","meanPressLag","studyStartTime","nTrials","ID","deltaReward","deltaEffort","effortChosen","effortUnchosen","deltaEffortSigned","higherEffChosen","highEffortOption","rewardChosen","rewardUnchosen","higherRewChosen","highRewardOption","taskNo","group","maxPressCount"
"3410","subRE1_39","route 1",7,0.2,32,14,66,0.95,920382,67,67,1,10000,2633,3,"see raw data",901717,"baseline",139.791,"10:48:47",88,39,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"control",69
"3411","subRE1_39","route 2",6,0.75,33,52,14,0.2,967279,52,7,1,10000,2100,7,"see raw data",951214,"baseline",139.0962,"10:48:47",88,39,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"control",69
"3412","subRE1_39","route 2",6,0.75,33,52,14,0.2,1882357,53,7,1,10000,2117,7,"see raw data",1866091,"control",144.2308,"10:48:47",88,39,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"control",69
"3413","subRE1_39","route 2",4,0.55,34,38,24,0.35,981445,38,12,1,10000,2199,5,"see raw data",967279,"baseline",140.7895,"10:48:47",88,39,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,1,"control",69
"3414","subRE1_39","route 2",4,0.55,34,38,24,0.35,1896239,38,12,1,10000,1483,5,"see raw data",1882357,"control",152.6316,"10:48:47",88,39,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,2,"control",69
"3415","subRE1_39","route 2",4,0.95,35,66,38,0.55,1921970,62,12,0,10000,4133,5,"see raw data",1896239,"control",156.9839,"10:48:47",88,39,1,0.4,0.95,0.55,0.4,1,0.95,5,4,1,5,2,"control",69
"3416","subRE1_39","route 2",4,0.95,35,66,38,0.55,1002609,66,17,1,10000,5200,5,"see raw data",981445,"baseline",140.6515,"10:48:47",88,39,1,0.4,0.95,0.55,0.4,1,0.95,5,4,1,5,1,"control",69
"3417","subRE1_39","route 1",7,0.35,36,24,38,0.55,1936586,39,19,1,10000,2250,4,"see raw data",1921970,"control",148.2368,"10:48:47",88,39,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,2,"control",69
"3418","subRE1_39","route 1",7,0.35,36,24,38,0.55,1020891,38,24,1,10000,6300,4,"see raw data",1002609,"baseline",139.4737,"10:48:47",88,39,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,1,"control",69
"3419","subRE1_39","route 2",3,0.95,37,66,14,0.2,1954568,67,26,1,10000,2066,7,"see raw data",1936586,"control",138.6212,"10:48:47",88,39,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,2,"control",69
"3420","subRE1_39","route 2",3,0.95,37,66,14,0.2,1038773,67,31,1,10000,2300,7,"see raw data",1020891,"baseline",133.3134,"10:48:47",88,39,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"control",69
"3421","subRE1_39","route 1",6,0.55,38,38,66,0.95,1057471,67,37,1,10000,3300,3,"see raw data",1038773,"baseline",132.0606,"10:48:47",88,39,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"control",69
"3422","subRE1_39","route 1",6,0.55,38,38,66,0.95,1973150,67,32,1,10000,2600,3,"see raw data",1954568,"control",140.1364,"10:48:47",88,39,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"control",69
"3423","subRE1_39","route 2",4,0.95,39,66,24,0.35,1991548,67,38,1,10000,2083,6,"see raw data",1973150,"control",147.2537,"10:48:47",88,39,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,2,"control",69
"3424","subRE1_39","route 2",4,0.95,39,66,24,0.35,1076737,67,43,1,10000,3066,6,"see raw data",1057471,"baseline",143.6818,"10:48:47",88,39,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,1,"control",69
"3425","subRE1_39","route 1",6,0.2,40,14,52,0.75,1092836,53,49,1,10000,2150,4,"see raw data",1076737,"baseline",138.7692,"10:48:47",88,39,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"control",69
"3426","subRE1_39","route 1",6,0.2,40,14,52,0.75,2008147,52,44,1,10000,1833,4,"see raw data",1991548,"control",156.7115,"10:48:47",88,39,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"control",69
"3427","subRE1_39","route 2",4,0.95,41,66,52,0.75,2026929,67,50,1,10000,2616,6,"see raw data",2008147,"control",141.1515,"10:48:47",88,39,2,0.2,0.95,0.75,0.2,1,0.95,6,4,1,6,2,"control",69
"3428","subRE1_39","route 2",4,0.95,41,66,52,0.75,1110684,67,55,1,10000,2883,6,"see raw data",1092836,"baseline",123.6269,"10:48:47",88,39,2,0.2,0.95,0.75,0.2,1,0.95,6,4,1,6,1,"control",69
"3429","subRE1_39","route 2",5,0.55,42,38,14,0.2,1125316,39,62,1,10000,2450,7,"see raw data",1110684,"baseline",143.8421,"10:48:47",88,39,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,1,"control",69
"3430","subRE1_39","route 2",5,0.55,42,38,14,0.2,2042161,39,57,1,10000,2300,7,"see raw data",2026929,"control",166.2368,"10:48:47",88,39,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,2,"control",69
"3431","subRE1_39","route 2",6,0.95,43,66,24,0.35,2059776,66,64,1,10000,1866,7,"see raw data",2042161,"control",140.6515,"10:48:47",88,39,1,0.6,0.95,0.35,0.6,1,0.95,7,6,1,7,2,"control",69
"3432","subRE1_39","route 2",6,0.95,43,66,24,0.35,1142665,66,69,1,10000,1967,7,"see raw data",1125316,"baseline",133.0758,"10:48:47",88,39,1,0.6,0.95,0.35,0.6,1,0.95,7,6,1,7,1,"control",69
"3433","subRE1_40","route 1",7,0.35,0,24,66,0.95,232462,68,7,1,10000,7683,3,"see raw data",209161,"baseline",119.7826,"15:42:14",88,40,4,0.6,0.95,0.35,0.6,1,0.95,7,3,1,7,1,"control",69
"3434","subRE1_40","route 1",7,0.35,0,24,66,0.95,1127744,68,7,1,10000,1881,3,"see raw data",0,"control",91.66176,"15:42:14",88,40,4,0.6,0.95,0.35,0.6,1,0.95,7,3,1,7,2,"control",69
"3435","subRE1_40","route 1",7,0.75,1,52,66,0.95,248960,67,14,1,10000,3533,4,"see raw data",232462,"baseline",85.8209,"15:42:14",88,40,3,0.2,0.95,0.75,0.2,1,0.95,7,4,1,7,1,"control",69
"3436","subRE1_40","route 1",7,0.75,1,52,66,0.95,1143327,68,14,1,10000,2233,4,"see raw data",1127744,"control",91.55224,"15:42:14",88,40,3,0.2,0.95,0.75,0.2,1,0.95,7,4,1,7,2,"control",69
"3437","subRE1_40","route 2",4,0.55,2,38,14,0.2,1156427,38,20,1,10000,2333,6,"see raw data",1143327,"control",92.97368,"15:42:14",88,40,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,2,"control",69
"3438","subRE1_40","route 2",4,0.55,2,38,14,0.2,262128,39,20,1,10000,2617,6,"see raw data",248960,"baseline",80.71053,"15:42:14",88,40,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,1,"control",69
"3439","subRE1_40","route 1",5,0.2,3,14,52,0.75,276159,53,25,1,10000,2283,4,"see raw data",262128,"baseline",83.01887,"15:42:14",88,40,1,0.55,0.75,0.2,0.55,1,0.75,5,4,1,5,1,"control",69
"3440","subRE1_40","route 1",5,0.2,3,14,52,0.75,1170610,52,25,1,10000,2233,4,"see raw data",1156427,"control",91.98077,"15:42:14",88,40,1,0.55,0.75,0.2,0.55,1,0.75,5,4,1,5,2,"control",69
"3441","subRE1_40","route 2",5,0.95,4,66,52,0.75,291792,67,32,1,10000,2883,7,"see raw data",276159,"baseline",82.08955,"15:42:14",88,40,2,0.2,0.95,0.75,0.2,1,0.95,7,5,1,7,1,"control",69
"3442","subRE1_40","route 2",5,0.95,4,66,52,0.75,1186960,67,32,1,10000,3184,7,"see raw data",1170610,"control",90.29851,"15:42:14",88,40,2,0.2,0.95,0.75,0.2,1,0.95,7,5,1,7,2,"control",69
"3443","subRE1_40","route 1",6,0.55,5,38,66,0.95,1203209,66,38,1,10000,2700,3,"see raw data",1186960,"control",97.22727,"15:42:14",88,40,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"control",69
"3444","subRE1_40","route 1",6,0.55,5,38,66,0.95,316525,68,38,1,10000,10733,3,"see raw data",291792,"baseline",96.83824,"15:42:14",88,40,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"control",69
"3445","subRE1_40","route 2",4,0.75,6,52,38,0.55,1219309,53,44,1,10000,3100,6,"see raw data",1203209,"control",109.434,"15:42:14",88,40,2,0.2,0.75,0.55,0.2,1,0.75,6,4,1,6,2,"control",69
"3446","subRE1_40","route 2",4,0.75,6,52,38,0.55,331225,53,44,1,10000,2717,6,"see raw data",316525,"baseline",88.16981,"15:42:14",88,40,2,0.2,0.75,0.55,0.2,1,0.75,6,4,1,6,1,"control",69
"3447","subRE1_40","route 2",3,0.95,7,66,14,0.2,1235209,67,50,1,10000,2333,6,"see raw data",1219309,"control",94.77612,"15:42:14",88,40,3,0.75,0.95,0.2,0.75,1,0.95,6,3,1,6,2,"control",69
"3448","subRE1_40","route 2",3,0.95,7,66,14,0.2,346242,66,50,1,10000,2083,6,"see raw data",331225,"baseline",84.32836,"15:42:14",88,40,3,0.75,0.95,0.2,0.75,1,0.95,6,3,1,6,1,"control",69
"3449","subRE1_40","route 2",4,0.35,8,24,14,0.2,358659,24,55,1,10000,2834,5,"see raw data",346242,"baseline",94.45833,"15:42:14",88,40,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,1,"control",69
"3450","subRE1_40","route 2",4,0.35,8,24,14,0.2,1247692,25,55,1,10000,2333,5,"see raw data",1235209,"control",120.68,"15:42:14",88,40,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,2,"control",69
"3451","subRE1_40","route 1",6,0.35,9,24,66,0.95,1263408,67,61,1,10000,1950,3,"see raw data",1247692,"control",100.4925,"15:42:14",88,40,3,0.6,0.95,0.35,0.6,1,0.95,6,3,1,6,2,"control",69
"3452","subRE1_40","route 1",6,0.35,9,24,66,0.95,382459,44,55,0,10000,2233,3,"see raw data",358659,"baseline",202.6364,"15:42:14",88,40,3,0.6,0.95,0.35,0.6,1,0.95,6,3,1,6,1,"control",69
"3453","subRE1_40","route 1",4,0.2,10,14,24,0.35,395957,26,59,1,10000,1966,3,"see raw data",382459,"baseline",168.0769,"15:42:14",88,40,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,1,"control",69
"3454","subRE1_40","route 1",4,0.2,10,14,24,0.35,1275375,25,65,1,10000,2600,3,"see raw data",1263408,"control",90,"15:42:14",88,40,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,2,"control",69
"3455","subRE1_40","route 2",5,0.75,11,52,38,0.55,1316007,53,7,1,10000,2267,7,"see raw data",1299991,"control",119.1296,"15:42:14",88,40,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,2,"control",69
"3456","subRE1_40","route 2",5,0.75,11,52,38,0.55,445375,54,7,1,10000,4084,7,"see raw data",426490,"baseline",123.6038,"15:42:14",88,40,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,1,"control",69
"3457","subRE1_40","route 2",4,0.75,12,52,14,0.2,460223,54,13,1,10000,2083,6,"see raw data",445375,"baseline",100,"15:42:14",88,40,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"control",69
"3458","subRE1_40","route 2",4,0.75,12,52,14,0.2,1331957,54,13,1,10000,2400,6,"see raw data",1316007,"control",108.0741,"15:42:14",88,40,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"control",69
"3459","subRE1_40","route 2",3,0.95,13,66,24,0.35,475989,67,18,1,10000,1833,5,"see raw data",460223,"baseline",99.01493,"15:42:14",88,40,2,0.6,0.95,0.35,0.6,1,0.95,5,3,1,5,1,"control",69
"3460","subRE1_40","route 2",3,0.95,13,66,24,0.35,1350490,67,18,1,10000,2983,5,"see raw data",1331957,"control",125.8806,"15:42:14",88,40,2,0.6,0.95,0.35,0.6,1,0.95,5,3,1,5,2,"control",69
"3461","subRE1_40","route 2",1,0.2,14,14,66,0.95,490705,14,26,1,10000,5967,8,"see raw data",475989,"baseline",97.64286,"15:42:14",88,40,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"control",69
"3462","subRE1_40","route 2",1,0.2,14,14,66,0.95,1362225,15,26,1,10000,2966,8,"see raw data",1350490,"control",101.0667,"15:42:14",88,40,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"control",69
"3463","subRE1_40","route 1",4,0.35,15,24,52,0.75,1378290,53,30,1,10000,2316,3,"see raw data",1362225,"control",122.0566,"15:42:14",88,40,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,2,"control",69
"3464","subRE1_40","route 1",4,0.35,15,24,52,0.75,506838,53,30,1,10000,2717,3,"see raw data",490705,"baseline",116.1132,"15:42:14",88,40,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,1,"control",69
"3465","subRE1_40","route 1",6,0.2,16,14,38,0.55,520807,39,36,1,10000,2400,5,"see raw data",506838,"baseline",108.75,"15:42:14",88,40,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,1,"control",69
"3466","subRE1_40","route 1",6,0.2,16,14,38,0.55,1391190,39,36,1,10000,1950,5,"see raw data",1378290,"control",99.15385,"15:42:14",88,40,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,2,"control",69
"3467","subRE1_40","route 1",5,0.2,17,14,66,0.95,546688,68,41,1,10000,9716,3,"see raw data",520807,"baseline",128.5072,"15:42:14",88,40,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,1,"control",69
"3468","subRE1_40","route 1",5,0.2,17,14,66,0.95,1406923,67,41,1,10000,2167,3,"see raw data",1391190,"control",93.53731,"15:42:14",88,40,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"control",69
"3469","subRE1_40","route 1",5,0.35,18,24,66,0.95,1422422,67,46,1,10000,2333,4,"see raw data",1406923,"control",88.56716,"15:42:14",88,40,1,0.6,0.95,0.35,0.6,1,0.95,5,4,1,5,2,"control",69
"3470","subRE1_40","route 1",5,0.35,18,24,66,0.95,564171,66,46,1,10000,2533,4,"see raw data",546688,"baseline",111.5385,"15:42:14",88,40,1,0.6,0.95,0.35,0.6,1,0.95,5,4,1,5,1,"control",69
"3471","subRE1_40","route 1",5,0.2,19,14,66,0.95,581670,68,51,1,10000,2733,3,"see raw data",564171,"baseline",110.8088,"15:42:14",88,40,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,1,"control",69
"3472","subRE1_40","route 1",5,0.2,19,14,66,0.95,1438022,67,51,1,10000,2000,3,"see raw data",1422422,"control",94.61194,"15:42:14",88,40,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"control",69
"3473","subRE1_40","route 1",7,0.55,20,38,66,0.95,599237,67,58,1,10000,2183,4,"see raw data",581670,"baseline",115.9254,"15:42:14",88,40,3,0.4,0.95,0.55,0.4,1,0.95,7,4,1,7,1,"control",69
"3474","subRE1_40","route 1",7,0.55,20,38,66,0.95,1453505,68,58,1,10000,2133,4,"see raw data",1438022,"control",92.16176,"15:42:14",88,40,3,0.4,0.95,0.55,0.4,1,0.95,7,4,1,7,2,"control",69
"3475","subRE1_40","route 1",7,0.2,21,14,52,0.75,1467471,53,65,1,10000,1583,6,"see raw data",1453505,"control",97.11538,"15:42:14",88,40,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"control",69
"3476","subRE1_40","route 1",7,0.2,21,14,52,0.75,615070,52,65,1,10000,2867,6,"see raw data",599237,"baseline",105.4808,"15:42:14",88,40,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"control",69
"3477","subRE1_40","route 1",4,0.55,22,38,66,0.95,1500504,67,4,1,10000,2784,3,"see raw data",1484388,"control",92.28358,"15:42:14",88,40,1,0.4,0.95,0.55,0.4,1,0.95,4,3,1,4,2,"control",69
"3478","subRE1_40","route 1",4,0.55,22,38,66,0.95,669203,67,4,1,10000,2217,3,"see raw data",652769,"baseline",99.98485,"15:42:14",88,40,1,0.4,0.95,0.55,0.4,1,0.95,4,3,1,4,1,"control",69
"3479","subRE1_40","route 2",4,0.95,23,66,14,0.2,1517704,67,10,1,10000,3216,6,"see raw data",1500504,"control",98.25373,"15:42:14",88,40,2,0.75,0.95,0.2,0.75,1,0.95,6,4,1,6,2,"control",69
"3480","subRE1_40","route 2",4,0.95,23,66,14,0.2,687652,68,10,1,10000,2683,6,"see raw data",669203,"baseline",124.2647,"15:42:14",88,40,2,0.75,0.95,0.2,0.75,1,0.95,6,4,1,6,1,"control",69
"3481","subRE1_40","route 2",3,0.55,24,38,24,0.35,701502,38,17,1,10000,2300,7,"see raw data",687652,"baseline",107.0263,"15:42:14",88,40,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,1,"control",69
"3482","subRE1_40","route 2",3,0.55,24,38,24,0.35,1531021,40,17,1,10000,2150,7,"see raw data",1517704,"control",99.6,"15:42:14",88,40,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,2,"control",69
"3483","subRE1_40","route 1",7,0.2,25,14,24,0.35,1542620,26,24,1,10000,1633,6,"see raw data",1531021,"control",108.9615,"15:42:14",88,40,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,2,"control",69
"3484","subRE1_40","route 1",7,0.2,25,14,24,0.35,716386,25,24,1,10000,3300,6,"see raw data",701502,"baseline",179.9583,"15:42:14",88,40,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,1,"control",69
"3485","subRE1_40","route 2",4,0.75,26,52,14,0.2,1558436,54,30,1,10000,2233,6,"see raw data",1542620,"control",119.7407,"15:42:14",88,40,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"control",69
"3486","subRE1_40","route 2",4,0.75,26,52,14,0.2,731668,53,30,1,10000,2333,6,"see raw data",716386,"baseline",104.717,"15:42:14",88,40,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"control",69
"3487","subRE1_40","route 1",8,0.95,27,66,14,0.2,1570270,16,38,1,10000,3050,1,"see raw data",1558436,"control",102.2,"15:42:14",88,40,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"control",69
"3488","subRE1_40","route 1",8,0.95,27,66,14,0.2,744434,16,38,1,10000,3400,1,"see raw data",731668,"baseline",111.4375,"15:42:14",88,40,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"control",69
"3489","subRE1_40","route 1",7,0.35,28,24,52,0.75,761751,53,45,1,10000,2367,6,"see raw data",744434,"baseline",145.8462,"15:42:14",88,40,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,1,"control",69
"3490","subRE1_40","route 1",7,0.35,28,24,52,0.75,1584836,52,45,1,10000,1800,6,"see raw data",1570270,"control",108.4615,"15:42:14",88,40,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,2,"control",69
"3491","subRE1_40","route 2",3,0.95,29,66,24,0.35,1600286,67,49,1,10000,2300,4,"see raw data",1584836,"control",89.0597,"15:42:14",88,40,1,0.6,0.95,0.35,0.6,1,0.95,4,3,1,4,2,"control",69
"3492","subRE1_40","route 2",3,0.95,29,66,24,0.35,778350,67,49,1,10000,2650,4,"see raw data",761751,"baseline",97.05882,"15:42:14",88,40,1,0.6,0.95,0.35,0.6,1,0.95,4,3,1,4,1,"control",69
"3493","subRE1_40","route 1",6,0.2,30,14,24,0.35,1613052,26,55,1,10000,2600,5,"see raw data",1600286,"control",117.32,"15:42:14",88,40,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,2,"control",69
"3494","subRE1_40","route 1",6,0.2,30,14,24,0.35,790217,24,55,1,10000,1933,5,"see raw data",778350,"baseline",115.2917,"15:42:14",88,40,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,1,"control",69
"3495","subRE1_40","route 2",3,0.55,31,38,14,0.2,1626686,40,60,1,10000,2067,5,"see raw data",1613052,"control",111.1026,"15:42:14",88,40,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,2,"control",69
"3496","subRE1_40","route 2",3,0.55,31,38,14,0.2,805351,40,60,1,10000,2567,5,"see raw data",790217,"baseline",128.45,"15:42:14",88,40,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,1,"control",69
"3497","subRE1_40","route 1",7,0.2,32,14,66,0.95,820800,68,67,1,10000,2100,3,"see raw data",805351,"baseline",89.22059,"15:42:14",88,40,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"control",69
"3498","subRE1_40","route 1",7,0.2,32,14,66,0.95,1642302,67,67,1,10000,2066,3,"see raw data",1626686,"control",95.77612,"15:42:14",88,40,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,2,"control",69
"3499","subRE1_40","route 2",6,0.75,33,52,14,0.2,1677201,53,7,1,10000,2617,7,"see raw data",1662618,"control",91.01887,"15:42:14",88,40,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"control",69
"3500","subRE1_40","route 2",6,0.75,33,52,14,0.2,852116,53,7,1,10000,1617,7,"see raw data",838299,"baseline",90.88679,"15:42:14",88,40,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"control",69
"3501","subRE1_40","route 2",4,0.55,34,38,24,0.35,865032,38,12,1,10000,1984,5,"see raw data",852116,"baseline",97.72973,"15:42:14",88,40,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,1,"control",69
"3502","subRE1_40","route 2",4,0.55,34,38,24,0.35,1689734,39,12,1,10000,1950,5,"see raw data",1677201,"control",89.74359,"15:42:14",88,40,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,2,"control",69
"3503","subRE1_40","route 2",4,0.95,35,66,38,0.55,881199,67,17,1,10000,2400,5,"see raw data",865032,"baseline",96.01493,"15:42:14",88,40,1,0.4,0.95,0.55,0.4,1,0.95,5,4,1,5,1,"control",69
"3504","subRE1_40","route 2",4,0.95,35,66,38,0.55,1707967,67,17,1,10000,2066,5,"see raw data",1689734,"control",133.8235,"15:42:14",88,40,1,0.4,0.95,0.55,0.4,1,0.95,5,4,1,5,2,"control",69
"3505","subRE1_40","route 1",7,0.35,36,24,38,0.55,894065,40,24,1,10000,2100,4,"see raw data",881199,"baseline",92.075,"15:42:14",88,40,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,1,"control",69
"3506","subRE1_40","route 1",7,0.35,36,24,38,0.55,1721817,39,24,1,10000,2483,4,"see raw data",1707967,"control",105.9744,"15:42:14",88,40,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,2,"control",69
"3507","subRE1_40","route 2",3,0.95,37,66,14,0.2,910448,67,31,1,10000,2234,7,"see raw data",894065,"baseline",103.2239,"15:42:14",88,40,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"control",69
"3508","subRE1_40","route 2",3,0.95,37,66,14,0.2,1739400,68,31,1,10000,2017,7,"see raw data",1721817,"control",122.7941,"15:42:14",88,40,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,2,"control",69
"3509","subRE1_40","route 1",6,0.55,38,38,66,0.95,927631,68,37,1,10000,3434,3,"see raw data",910448,"baseline",96.77612,"15:42:14",88,40,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"control",69
"3510","subRE1_40","route 1",6,0.55,38,38,66,0.95,1754616,67,37,1,10000,1833,3,"see raw data",1739400,"control",93.77612,"15:42:14",88,40,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"control",69
"3511","subRE1_40","route 2",4,0.95,39,66,24,0.35,943764,67,43,1,10000,2600,6,"see raw data",927631,"baseline",93.53731,"15:42:14",88,40,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,1,"control",69
"3512","subRE1_40","route 2",4,0.95,39,66,24,0.35,1770049,66,43,1,10000,2050,6,"see raw data",1754616,"control",93.07692,"15:42:14",88,40,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,2,"control",69
"3513","subRE1_40","route 1",6,0.2,40,14,52,0.75,958030,53,49,1,10000,2100,4,"see raw data",943764,"baseline",93.90385,"15:42:14",88,40,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"control",69
"3514","subRE1_40","route 1",6,0.2,40,14,52,0.75,1784382,54,49,1,10000,1983,4,"see raw data",1770049,"control",96.2963,"15:42:14",88,40,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"control",69
"3515","subRE1_40","route 2",4,0.95,41,66,52,0.75,1799616,68,55,1,10000,2250,6,"see raw data",1784382,"control",86.02941,"15:42:14",88,40,2,0.2,0.95,0.75,0.2,1,0.95,6,4,1,6,2,"control",69
"3516","subRE1_40","route 2",4,0.95,41,66,52,0.75,975564,67,55,1,10000,2767,6,"see raw data",958030,"baseline",108.8333,"15:42:14",88,40,2,0.2,0.95,0.75,0.2,1,0.95,6,4,1,6,1,"control",69
"3517","subRE1_40","route 2",5,0.55,42,38,14,0.2,988463,38,62,1,10000,1950,7,"see raw data",975564,"baseline",94.73684,"15:42:14",88,40,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,1,"control",69
"3518","subRE1_40","route 2",5,0.55,42,38,14,0.2,1812999,39,62,1,10000,2167,7,"see raw data",1799616,"control",101.25,"15:42:14",88,40,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,2,"control",69
"3519","subRE1_40","route 2",6,0.95,43,66,24,0.35,1003713,67,69,1,10000,2083,7,"see raw data",988463,"baseline",88.80597,"15:42:14",88,40,1,0.6,0.95,0.35,0.6,1,0.95,7,6,1,7,1,"control",69
"3520","subRE1_40","route 2",6,0.95,43,66,24,0.35,1828565,66,69,1,10000,2217,7,"see raw data",1812999,"control",93.42424,"15:42:14",88,40,1,0.6,0.95,0.35,0.6,1,0.95,7,6,1,7,2,"control",69
"3521","subRE1_41","route 1",7,0.35,0,19,52,0.95,272368,52,7,1,10000,4454,3,"see raw data",252965,"baseline",157.9038,"10:43:54",88,41,4,0.6,0.95,0.35,0.6,1,0.95,7,3,1,7,1,"control",55
"3522","subRE1_41","route 1",7,0.35,0,19,52,0.95,1633214,53,7,1,10000,4856,3,"see raw data",0,"control",150.1731,"10:43:54",88,41,4,0.6,0.95,0.35,0.6,1,0.95,7,3,1,7,2,"control",55
"3523","subRE1_41","route 1",7,0.75,1,41,52,0.95,290889,52,14,1,10000,3370,4,"see raw data",272368,"baseline",159.6863,"10:43:54",88,41,3,0.2,0.95,0.75,0.2,1,0.95,7,4,1,7,1,"control",55
"3524","subRE1_41","route 1",7,0.75,1,41,52,0.95,1652308,53,14,1,10000,3544,4,"see raw data",1633214,"control",166.5472,"10:43:54",88,41,3,0.2,0.95,0.75,0.2,1,0.95,7,4,1,7,2,"control",55
"3525","subRE1_41","route 2",4,0.55,2,30,11,0.2,1667312,31,20,1,10000,3450,6,"see raw data",1652308,"control",157.9032,"10:43:54",88,41,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,2,"control",55
"3526","subRE1_41","route 2",4,0.55,2,30,11,0.2,307899,30,20,1,10000,5055,6,"see raw data",290889,"baseline",165.069,"10:43:54",88,41,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,1,"control",55
